id,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63,e64,e65,e66,e67,e68,e69,e70,e71,e72,e73,e74,e75,e76,e77,e78,e79,e80,e81,e82,e83,e84,e85,e86,e87,e88,e89,e90,e91,e92,e93,e94,e95,e96,e97,e98,e99,e100,e101,e102,e103,e104,e105,e106,e107,e108,e109,e110,e111,e112,e113,e114,e115,e116,e117,e118,e119,e120,e121,e122,e123,e124,e125,e126
0,-0.025091976230527502,0.09014286128198323,0.04639878836228101,0.019731696839407314,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011,0.07323522915498704,0.020223002348641758,0.041614515559209087,-0.09588310114083952,0.09398197043239886,0.06648852816008435,-0.05753217786434477,-0.06363500655857987,-0.06331909802931324,-0.039151551408092455,0.004951286326447563,-0.013610996271576845,-0.04175417196039162,0.02237057894447589,-0.07210122786959164,-0.04157107029295637,-0.02672763134126166,-0.008786003156592809,0.05703519227860274,-0.060065243568328056,0.0028468876827223155,0.018482913772408488,-0.09070991745600046,0.02150897038028768,-0.0658951752625417,-0.08698968140294411,0.08977710745066667,0.09312640661491187,0.06167946962329224,-0.03907724616532587,-0.08046557719872323,0.03684660530243139,-0.01196950125207974,-0.07559235303104424,-0.0009646179777459685,-0.09312229577695633,0.08186408041575641,-0.04824400367999662,0.032504456870796394,-0.037657784782117815,0.004013604235562157,0.009342055868655927,-0.0630291088948946,0.09391692555291173,0.055026564672222916,0.08789978831283782,0.07896547008552976,0.01957999576221703,0.08437484700462336,-0.0823014995896161,-0.06080342751617096,-0.0909545422178924,-0.03493393384734714,-0.0222645420621036,-0.045730193645220824,0.06574750183038588,-0.028649334661282153,-0.04381309806252385,0.008539216631649693,-0.07181515500504748,0.06043939615080793,-0.08508987126404584,0.09737738732010345,0.05444895385933149,-0.06025686369316552,-0.09889557657527953,0.06309228569096684,0.04137146876952341,0.04580143360819747,0.054254069337189154,-0.08519106965318193,-0.028306854291145475,-0.07682618809497406,0.07262068517511872,0.024659625365511584,-0.033820395029470166,-0.08728832994279528,-0.03780353565686756,-0.03496333559465059,0.0459212356676128,0.02751149427104263,0.0774425485152653,-0.005557014967610144,-0.07608115081233967,0.04264895744459901,0.0521570097233795,0.01225543951389925,0.0541934359909122,-0.0012408807271218486,0.004546565876398817,-0.014491796328290077,-0.09491617465118096,-0.07842171460133912,-0.09371416286265316,0.02728208225275608,-0.03712880378473467,0.0017141382329405597,0.0815132947852186,-0.05014155417022501,-0.01792341539287405,0.051110227708609735,-0.05424036690167551,-0.0846040180342414,-0.042049709417246395,-0.06775574254919911,0.08593953046851463,0.06162407591288341,0.026680751302084693,0.07429211803754354,0.06073441537982291,-0.06268598822279284,0.07851179969799557,0.007868448383130139,0.0614880310328125,0.07921825998469864,-0.03639930500562723,-0.07798961509446466,-0.05441296749161167,-0.014578442274748735,0.06360295318449863
1,0.07214611665126869,-0.09860957389376186,0.002149460515513152,-0.016517799370244196,-0.055578437905853956,-0.07602692653326344,-0.032476965719274414,0.08858194078250384,-0.03535941359584896,0.003758124348673217,0.04060379177903556,-0.02727407952414121,0.09435641654419213,0.09248945898842226,-0.04964354083492717,-0.0005502988215229099,-0.03982433803664607,-0.04303190112450648,-0.09262261052909344,0.02191286679597937,0.0005358046457722976,-0.08970424975000213,-0.04427070715267772,0.08165317719333073,-0.05208762186660552,-0.07102102558175538,-0.0021094479444873915,0.09713009082212015,-0.05158894569769992,0.03442710948117572,0.052323923065743516,-0.05247249120152007,0.045643269722371926,-0.02644337345614936,0.026461166118715906,0.026705942152178946,0.00715493681495169,-0.08194204598911835,0.06706049911784759,-0.03584398700565283,-0.06269629792002915,-0.09184497168904722,0.01817858863764836,0.03551287236845649,-0.09668243421442878,0.0024186116598561985,-0.054700844960412415,0.029034558081889983,-0.0651267141990017,0.0381875476204932,-0.022652930739892524,0.08734599774734692,-0.07249581117080135,-0.0317867297899483,-0.07730529575188219,0.08493872365571256,0.0754678706761962,-0.04841167445696888,0.03199680920683581,0.06344444004024316,0.011040162319892466,0.0059301156712013026,-0.05162954181990967,-0.08137944643882017,0.07944315159066537,0.0800836114326661,0.026620291454653583,-0.032194041790259864,-0.030158085077467825,0.045191135774047875,0.07942205199051541,0.07741728485302346,0.05597510917152479,0.028406329230857563,-0.08317200700099024,-0.06767425718107725,0.07971083770541584,0.02128581193191799,-0.09816058967667407,-0.07970569142679358,0.032700353821611156,-0.09898768323075627,-0.06783838971650027,0.009746757873317219,0.03837903953853866,0.030392251900520112,-0.05514613810788804,0.04243584426950717,-0.05255018250063999,-0.03492006036814646,0.04929828102360484,0.029926579809442938,0.0698446820988356,0.03152257846006867,0.013661720667094326,-0.08126504643438151,-0.0264568393881133,-0.046959526463654915,-0.051202071324183286,0.09460211095048912,-0.021380455066647916,0.07840931103542267,0.026227725199452573,0.05896226070832969,0.0005274186210384169,0.015380776925271816,-0.0014964612362272228,-0.0609514024403911,0.044490423052301054,-0.043845527511828845,-0.09513680671370923,0.029094459181433552,-0.0645778641185902,0.08809171687058287,0.09078571540051747,0.0829728780440897,-0.025968259948911124,-0.09690867669422652,0.0856637125175451,-0.01436317033653714,0.09333096380873393,0.09272399541785056,0.07060189109347201,-0.041110221586082865,-0.022980454279614954,0.07022733430337139,-0.03661559896874447
2,-0.0661014506627815,0.011360252491670025,0.0872309548321562,0.0392059593349946,0.014012234017872993,-0.0805647012458463,0.023001445339833948,0.09801077002085265,-0.0719831969526952,0.003665930472747353,0.07547461438559108,0.04815372355084088,0.039403148199053606,0.04049681679742184,-0.028101769756048972,-0.04128163114710133,0.06187223109570272,0.062022678935836156,0.07341446371602076,0.08264811051129425,0.002268479772187554,0.00030325893743991805,0.05965903579335505,0.029992786155553036,0.040393375451540675,0.05915853388722023,0.07800106836351325,-0.03240096862969284,-0.024883409472011203,-0.0812036120318262,0.015656028199234798,-0.09281154524065159,-0.0068803963735079715,0.00852892694151533,-0.04269174957434312,0.018166652113802154,-0.09389995001219012,-0.09253036225015712,0.06452011213193165,-0.02796187171774743,-0.07458789746962305,0.0044486520109608685,0.05399871061972217,-0.056835794500631365,0.02457809516380005,-0.0829305070012464,-0.08966365576627847,0.0062709263136296045,0.008127024322021309,0.027485980299641305,0.045218266744532304,0.09517041589250694,0.003260069660239062,-0.03540870541175081,0.059037238953740745,-0.04583354974758516,-0.012205715858872784,-0.08430872373154681,-0.09492985131690851,0.09252968293558503,0.06719602410244116,0.03919484121873959,-0.018209411117146024,-0.06534113598583086,-0.06871259146578279,-0.04995142036708094,0.009845332941224097,0.04291918454001248,0.03203947534354626,-0.044013220610811435,0.09097305613263881,0.04757938333915371,0.010870810502280143,0.02234414924687045,-0.01607998751444202,-0.05045380209976851,-0.028805464269747685,0.05156922209287382,-0.09712130227404883,-0.07678547189861676,-0.09079947159564945,-0.09185423953620597,0.07109211680220145,0.040731571876004735,-0.005165234182534964,-0.0804331678697997,-0.0016768249766335314,-0.005305645843886861,-0.06535962601799697,-0.013229670152405393,-0.02029905312052531,0.023170019610443293,0.027018730173528765,-0.0909391980455911,-0.025077477074705756,0.02517198314284727,0.0006272517160175461,0.07129796823766446,0.03173872632378899,-0.06741311458371407,-0.08588625051991404,0.02848385564126313,-0.09469773789167564,0.017155116254692654,0.08804604828499152,0.015094835575175797,-0.022366014758695624,0.028657643688470624,-0.008349421901696671,0.009123357863186993,0.08829296175530504,-0.022779472439845155,0.09223811276478286,0.08107012839121275,-0.060841773042140716,-0.08612773982496691,-0.07984439972451468,-0.09635563486969007,-0.08111140784881432,0.03660135468327136,-0.0857622703079542,-0.036204873941247745,0.06897506219389091,-0.09534561285283483,0.06289369651778717,-0.04362904504532002,-0.07636703447566875
3,0.03934743307283012,0.025788569355976787,0.07549440270541061,0.047014208760777165,0.06069618607696972,-0.0435930854857387,-0.06451209124405544,0.050122950328171684,0.06136694785345281,0.09810102840013465,-0.01747646461771471,-0.025596382841443374,0.05528259214839937,-0.03183929194939643,0.08615146512071295,0.07168255036860235,-0.014201194524996325,0.050174213558299485,0.050908574816936475,-0.07937522623281348,0.08051058133591335,0.0010504744895714346,0.06529149322154834,-0.03599007979387765,0.07910464569924011,-0.02215966425316737,-0.09783246970394033,0.08107639528385274,-0.0817426646427733,-0.03613727248191703,0.09001239341016098,0.09012142938751122,0.014687577624657222,0.02636744243395986,-0.01031089560433604,-0.041357845660387096,-0.034267090926016805,0.034503691215407695,0.050474905887536003,0.0583158087451697,0.057923628558910784,-0.08175877939026194,-0.001115939059483706,-0.08848824799667115,0.009905776464747107,-0.0116938997253246,0.07754083655165997,-0.02981699748958426,-0.07658659671447883,-0.07140166358943284,0.05230212634349446,0.02364361266325221,-0.07977546477544195,-0.08317863877700052,0.040193826291824,-0.0854473987271613,0.06437201185807126,0.04124844543129924,-0.08373024387162005,-0.08303245718296162,0.09732791570023511,-0.02514584084877594,-0.025871570586621817,0.06255991345150053,0.08944971547677175,0.09720021276457419,0.05067563705178832,-0.024748082893816845,-0.08329985666026625,0.055429383185487374,0.01168084994716101,-0.015155598150604743,0.0812708770189472,-0.07776050353876973,-0.0014749791418281755,-0.09772927104651619,-0.006267871601174743,-0.08873934486363254,-0.07623641674638562,-0.07649475064457903,0.02984206042321272,0.04920897585308465,0.016673753019431928,0.09243450969490838,-0.025025884095259188,-0.04285758274362786,0.07371982563789206,-0.05528083229610947,0.09264450788812226,-0.09756910506203674,0.09397576534152782,-0.09136801760988478,0.07822862273961423,0.005540221817259966,0.09859295922386008,-0.08524068705292023,0.010770856880264162,0.0938605071238198,0.004619568834029766,0.025879727627052512,0.039149737796923434,-0.009091787046445352,0.025511616016812677,0.01686286238462005,0.0802316020981978,-0.09091072393170843,-0.04380736208155394,0.09008229681531174,0.07805275677818327,-0.00886864944285741,0.024026519560307352,-0.04452376340377347,-0.06237576805524774,-0.007260319012003566,-0.029329554394789445,0.01673122237017441,-0.08445307260700304,0.0948789615332333,0.09724214889592059,0.03963234280394903,0.007219273268824072,-0.03809447674273445,0.06275900394138975,0.03694623451077586,-0.06747661213102174,0.0821854368987685,0.06450744858463381
4,0.08995998265838481,0.04514390167767199,0.022683039187157972,-0.01635139274187622,0.08654569667080267,0.07321277790008168,-0.09095626597876212,-0.0947266051005496,-0.024707326624390083,0.062110666156366595,0.09745522586298891,-0.06991662177929436,0.01882614307042703,-0.023821828673795703,0.09398287956292065,0.06842378462714174,0.06766574094222758,-0.006261368041005938,-0.01703609953246696,-0.04531858561385876,-0.08872490066981459,0.07294447525101064,0.06258020182601551,0.09994353465722614,0.09932736741478107,0.011086341120525492,0.0537974830361021,0.0889531459764856,0.06992947813548231,-0.05053037965136047,-0.009891172937981293,-0.074168116969701,0.09081020545174448,0.021234926890176004,-0.05427143889930746,0.03434013688117135,0.02362564809157916,-0.028367456393431897,-0.0772884815600742,0.03431463911855992,0.00406154018075866,0.05446367834712787,0.004032700222398683,0.07043630006370802,0.010381367754897106,0.012187594307077249,0.075330720531669,-0.019303426757520586,-0.07319695430987186,-0.09424346473733221,0.05102745113472382,0.024061910270692932,0.04081595361984472,-0.057407167698217854,-0.07272570488264606,-0.09709106686642362,-0.029882488238680602,0.017983537370926617,-0.021551190980053536,-0.012505015595254187,0.0808317388987497,-0.03034890659533994,0.0027978978319621595,0.05673060254822862,-0.020691443535745965,0.024417340045574693,0.07247274174934903,0.08990412473152842,-0.07058530381419242,0.08531752503229889,-0.0015767413840923616,-0.04835112234020833,-0.008172848752347736,0.09600651505709543,-0.001476381201426083,-0.03424967794249836,0.02668017086334515,-0.05197087624436139,-0.08482733437826723,-0.07422405561787015,-0.07439083220844551,-0.06961946129754114,-0.07223456547011797,0.02817494896064293,-0.06362398312017103,-0.030866543335227356,0.07935768198120238,-0.005207671947425524,0.03351154770420545,-0.06553602575967404,-0.061542196238265845,-0.09182627674670424,-0.0662129873855671,-0.04428193219360828,-0.06459790314465064,-0.08225949324858889,-0.07587282577987985,-0.007844246393454851,-0.0587332563188415,-0.027146027790384913,0.000683454170971376,0.03807896572587305,-0.09213757203178022,0.05988207978180854,0.025580077898181564,-0.08364819361022563,0.07471572482135544,0.08417448010636264,-0.08778440802902726,-0.044624470370559256,0.061240255958612266,0.04965193807673168,-0.06309579612872454,-0.05813013533265794,-0.0259055794417236,-0.0030954029617957374,0.023650954306059194,-0.026217272086045518,-0.007493056773370421,0.04949418762675131,-0.09266335942188042,-0.04951261113119585,0.04266991717691049,0.07904136753743987,0.0023354884231332196,0.006422697053063128,-0.0785655977320448
5,-0.010517526635309069,0.0065234532910046356,-0.05150589927305407,-0.04615135381012381,-0.02454316737907547,-0.09598576044445473,-0.03558416688336434,-0.057710398600691076,-0.03450052956441707,-0.07604757363614977,0.07810545614797901,0.018718490710809735,0.03582046382889792,0.05783424772146767,-0.0003115602141885443,-0.08261594238251527,0.00742130836370955,0.017368223604175823,0.049087894836865986,-0.013668090754064124,-0.07448393944088726,-0.043244818840255106,-0.027383540720272978,0.029183448266320244,0.014155660933782371,-0.028780654820430754,0.09730304975859594,0.021154963871377427,-0.052554641652801104,-0.07964350547591925,-0.0694281721631336,-0.05080845432309838,-0.06786372534808888,-0.06268659518973885,-0.04298096626123058,-0.06532528094104903,0.07935308492528503,-0.08395325086767157,0.004902277914050929,-0.017920634602067692,0.09647572338172128,-0.07759221956638954,-0.020428880190851678,0.09389408665507379,0.07310142517879606,0.063414414189856,-0.048419434591012035,-0.06582248252198683,0.0337286439848862,0.08587519782551717,0.011352578602785962,0.01432253789397997,-0.04400418126794317,0.0538985866383874,-0.06259125028849533,-0.03526415271915127,-0.014912712276716644,0.0015220757368910043,-0.05151805351698396,-0.07703263505215929,0.02212400848832652,-0.04227388935194885,0.016247644284522453,-0.06912745694515954,-0.003771979629036498,0.006517886510317178,-0.08963529263551462,-0.032679144361215884,-0.07311706461220516,-0.08732500590544645,0.09799204647798906,-0.03552923100505541,0.06197488917092697,-0.04907186904724723,0.036300544444785865,0.05204557197793733,0.019127748121568852,-0.005684762289968323,-0.017631817170546293,-0.030226346691400938,0.08590582884956519,0.06612388155754584,0.09300538213330253,-0.07514055530289106,0.046173495040728846,0.08766809136420758,-0.06375338676686798,-0.0867007465266445,0.048224129858011805,0.014894622635982374,0.06836575535165443,-0.07204552467474211,0.05905346237197803,-0.0596745359904511,-0.0672688114268591,-0.06714684041380142,0.06291494404627643,0.03303944413924004,0.0046130849538238705,-0.028233903175299502,0.07544010816262167,-0.02151097851547293,0.06331988789431542,-0.012173018285956322,-0.024611114115018484,-0.007464042866078713,-0.03972442516717159,0.04952187603525021,0.0005440780184958333,-0.053557460970636545,0.07991491465491371,-0.023221755725357715,0.008710572222797724,0.08129442219290939,0.024847599182798413,-0.0766203918583272,0.08796642472269503,0.02554161061428356,-0.03301887706858278,-0.07214558546732255,0.05880503785405919,0.0240145511857027,0.006692218395264307,0.07877851661019153,0.05771944224490616,-0.06966502405344976,-0.03765558644089036
6,-0.05030217203710685,0.04878925851453539,-0.09329351305284413,0.013977936974263305,0.05249173714813812,0.07535312735234989,-0.031583650256818516,0.06425146093440257,-0.07787365260895857,0.06929045834690364,-0.07450226753360352,-0.02054254188792655,0.05945907315591073,-0.07001651453024525,-0.0541497209534717,0.044450513678613246,0.04400730730921487,0.02822952657705946,0.038789688893419993,0.008544888669519232,-0.04964018821860945,-0.030860801299216117,-0.06368045663971486,0.08169011226672568,0.016678358953224087,-0.019829716647272025,-0.007598839271173469,0.08945666792236306,-0.06932971937678396,0.017245966403359445,0.0011777357768932017,0.022290847086929563,-0.0963779632358319,0.0744247817888303,0.08642365649672248,0.013026636717841794,0.03933016477537846,0.08449987623545915,0.041447726862679724,-0.06949219141714774,0.015257672033362632,0.02134300927657118,-0.015173865739522799,0.04728884712494458,0.08687340295380297,0.08511370258135528,-0.009832125719173579,-0.07735239083184896,0.09696823979246691,0.06777961728918683,-0.07506746375934664,0.08416837652347448,0.07397927241242566,0.0037676114252144233,0.018255087148985855,-0.02019945922597395,-0.08904767223559373,-0.03296055167081982,0.060570689719602305,-0.09907359539907944,-0.03330016566177117,-0.020366261281811335,0.00747912058758457,0.0839711232825521,-0.030730801126807747,-0.030609359620754464,0.04750024962194968,-0.009556411822038563,-0.05507903541200361,-0.00951209677346132,-0.07182859592404003,-0.06472260269875535,-0.0003264454521040572,-0.016214910099090415,0.08296918021362001,-0.027521220176673383,0.016117670055608685,0.026452857583906086,-0.09738110868233328,0.032707474403342124,-0.06439280662604971,0.09221406349389102,-0.07026745444937742,-0.01707517525459526,-0.08293006638427124,0.09937485036918947,0.00043900206624851446,0.019077003464008757,-0.08658470452231451,0.04999209407983557,-0.05801888138088285,0.07961085788814276,-0.05897207190359857,-0.061862455867266686,-0.09269006643038102,-0.005586610978000145,0.012968226652523285,-0.08685827211432953,0.05510552333900212,-0.009342233050394472,0.004878053865516013,-0.011847450612354371,-0.01984738782493481,0.011928066261643583,-0.06895195081385751,-0.06361437390094578,0.07235712420270346,0.08922309242672655,-0.025338136744049417,-0.045851065371289246,0.028799908647803157,-0.01825316578038072,-0.09492272886793103,-0.06876948052676193,0.043194445769479506,0.03178478838203028,-0.09458080149930331,-0.055605567613410116,-0.053785040682385724,0.03437854871974569,-0.09605789244912717,-0.07917828360308524,0.059983217074637885,-0.06429106758913328,0.03054922157037493,-0.0523634437906547,-0.08011172144813097
7,-0.051365561800109184,0.04445338637113183,0.07113929362125715,0.06604397291339834,-0.02056329407630904,0.033617027314129244,-0.05900314091683581,-0.04137045394779735,0.07926716370422396,-0.09739961529785279,-0.08289829382910639,-0.05842274897079454,-0.09469355922523606,-0.06371291298204054,0.016608312193938435,-0.015715089881500416,0.07853434221539499,0.06348871234768819,-0.03163652966042481,-0.048115313313741505,-0.024061518366546616,0.018058988502961545,-0.04638727183542475,0.024829781569826806,-0.018117669561751912,0.010409436170396053,-0.012774694172936668,-0.041106848091616466,0.08969066139243134,0.052721158831952164,-0.0719773648467095,0.07369359517958257,-0.0025137603500972744,0.07891044537881828,0.059971051189463054,-0.014957299106153316,-0.09550613833597653,-0.04626452812301079,0.008326842932173381,0.026695643965229443,-0.04842246291335955,-0.07212878518543518,0.06698604735985983,0.09688043614071043,0.0051380364605371626,-0.0656641428303393,-0.04553853469612621,-0.09632186469050666,0.0828597613120998,-0.07644978342197178,0.015303295102850709,-0.045188955862558805,0.010835600503158682,0.030284077670372833,0.06594836074144034,-0.05871574564787936,-0.09780083426830391,-0.07262287398623855,0.08000372836962102,0.07477801551250304,0.019482620434061654,0.020103372086730673,0.03300733490925109,-0.06492574427531009,0.08288238918499197,-0.016245895021585383,-0.023372294350100506,0.003783541056567502,-0.09060680664498899,-0.06674332624878412,0.0476067232852741,-0.0834402664149747,0.020630421893277642,-0.050930178063735815,-0.022140877191604694,-0.04226125264586003,-0.02886545670701017,0.04380918103684911,-0.040575656875365,0.013280928059379443,-0.004789919560180073,0.03273423307252962,0.08736594786495161,0.046514419442050065,-0.05701192428184865,-0.09376337298774307,-0.047547191140034986,0.019015586140050972,-0.08971483730314994,-0.0007267505597527285,0.019368569783377837,-0.03315122183660783,0.054182440749164396,-0.07868034937324564,-0.08497244365283825,0.04563775124072067,-0.0009017367587603048,0.037680479285547214,-0.013034532279250749,-0.05071959335217864,0.06382046353483994,0.059883175793795845,0.03893929417088535,-0.045570972554007466,0.018046133373817413,-0.02780522061199464,-0.08168358533467318,0.08346271509244857,-0.07263627381620773,0.0900474707641605,-0.01079884540840885,-0.06297341423227606,0.008380189475671623,0.07458916717528166,0.04644497728191224,0.06131222957228996,0.031756673342143465,0.03845531290357049,0.06983913031306385,-0.05006639822816281,-0.0021150072713718993,-0.055758111636079556,0.09753360159932942,0.08881186793732265,-0.09211463772629883,0.04111503450313769,0.08504966348313317
8,-0.0638849309745333,0.013589046110525888,0.08309765951760836,-0.09321080428284023,0.03948405344936798,-0.04053019852548985,0.08487923907530609,0.09421164903307355,0.08885329782268678,-0.005157156668507246,0.0724085301978627,0.0689098797070141,-0.03617990535134888,0.06578309483013547,-0.09259847305690148,0.019253975696410602,-0.05399823254245939,-0.07588662284454424,-0.08460935967415817,0.03925775517562796,-0.03202500724638678,0.044953354305752286,-0.08692873184021153,-0.03694193243387793,0.007898258475067449,0.05814463296779271,-0.03624949941358602,0.025178275287401825,0.07719554964723743,0.023172637636460908,-0.05340810504927325,-0.0951198436886924,0.07401977478018598,-0.09574611782992258,0.07494033453683988,0.005787426805442392,0.08781353970257924,0.059756647154733084,0.0995868221066675,-0.029857636909657967,0.05343765778622539,-0.019613817278151563,-0.004024875939218228,0.025501092643674006,0.07473542283726775,0.09681669383985902,0.05365468277290364,-0.016446643566533248,-0.01572859954458597,0.047516460317778286,-0.05224457084633954,-0.07790517737372107,-0.0290755684718447,-0.04255220166918366,-0.040738375908801985,-0.053278449790018015,-0.09158136207272763,-0.09642521305331725,0.0975444779472063,-0.014445373252827534,-0.02313467056806366,0.03592945653861396,-0.05634922242698717,0.08999223679004506,0.057269002883110404,-0.08211779953754811,-0.016483844843014323,0.07582366151243294,0.08894640445828206,-0.00651969775002606,0.022682277842141538,-0.06659321078158495,0.09823372522739532,-0.053665659723311325,0.08854635482702514,0.02992932979847368,0.021547358975771827,0.0025377022033017116,-0.05386603765644826,-0.06469439359889835,-0.055902758185964935,-0.0627123475711491,0.05591689471335068,-0.029974948166653984,-0.08843146468732073,0.09382052602816227,0.07675717699268514,0.0855504566390426,0.09898156452928705,-0.06522095015610255,-0.020751596219468246,0.05164769514081827,0.03920412361075845,-0.069220818732029,0.06316662499812356,-0.05511188563266787,-0.055236477035475386,0.007394884578682717,0.01858798696834063,0.016017241567562235,-0.08170263252044903,0.07549217252607607,-0.04687999148225879,-0.07409701574343917,0.07774961597379546,0.09113029964595068,0.07242552345309014,0.06190321494497561,0.031048396127804356,0.010171474121827867,-0.08260264801771798,-0.01830935738586026,-0.02546229659753721,-0.04804924324793476,0.04468402273771699,-0.0008248529842458385,-0.08379075681847042,-0.05596335961003773,0.036651752731919174,-0.08477382810193997,0.07024138280975376,-0.0009706945972051406,-0.0038826845346704025,0.018481556931903523,0.06493619318502983,-0.030438158419561392,0.03560323051181272
9,0.013146392799158219,-0.04659434596611574,0.0757259972710316,0.059485204321385626,0.03169036693168509,0.07011634581884837,0.07345884019196047,0.04167259534300696,0.06740266567273442,0.039494292333856734,0.03602815435206008,0.02372227564303686,0.05054332791152824,-0.06827897894138527,0.07617415183978568,0.0743687055490464,-0.09415054339308818,0.06516335011295254,-0.07422602650531096,-0.032976229148171624,0.04870165125832154,-0.06784802079033836,0.06359340482381245,0.06642683559154838,0.0014935467521672435,-0.09872282565663329,-0.04259237336501745,0.023385383675148447,0.0962372356054847,0.026362705403333686,-0.04803928378716804,0.02680114061992228,0.00799707594317109,0.05596907903022871,-0.07860387223460832,0.05220558050040561,0.008253315735222061,0.09259840077179893,-0.03162556679226279,0.026524378626789635,0.0864056211020035,-0.07949805440186415,0.08744569744729022,0.037577144460162665,-0.08643258817896562,-0.039807286610636754,0.04163441772905632,-0.08652987970624566,0.016434092035254658,-0.030823388609408656,0.024183103553495428,-0.09085159323749743,0.07430736123047527,0.09469779383547938,0.0937755710571383,0.04993036634858494,-0.0739827519738736,0.05165263918580451,-0.0950826167082397,-0.09557528969420055,-0.03527795617009176,-0.00227136191906685,0.054081483561558646,0.03665907532130103,-0.01081945872465033,-0.04527466674366683,0.09942490003154222,-0.01476373955280541,-0.009722595134064899,-0.06727523576166616,0.058961909749985886,0.03873644515629773,-0.05584607744224793,-0.08352379087683147,0.03609986041494262,0.030902242856227058,-0.04534809460035814,0.09017271245008207,-0.06978842164381996,-0.013533039791479615,0.08872318403351978,-0.016054536614775544,0.027705189532817115,-0.020481120407441142,-0.045156959530265994,0.09679552959196566,-0.0181331987369914,0.0788198407358269,-0.05400907882178277,-0.057379059194983345,-0.09377318342309773,0.030333365075177005,-0.02629473125524777,0.07287164996792742,-0.005358018661688571,0.09363868558294436,-0.06289489685937577,0.07372463359112216,0.055319370558348346,0.0541843689288104,0.06895664562337753,0.05220479818859977,0.025244064326283067,-0.0737510244635225,-0.09349476410174962,0.08416956956313737,0.023330062904147603,0.05930745819523528,-0.0036955296974899854,-0.07653836220752111,-0.07496284155948992,0.03711305744579427,-0.013938821020107461,-0.05989505465993266,-0.0016810906517126245,-0.0871582125849732,0.016394280382879753,-0.04620131911298047,0.05951182012743764,-0.03792760821528525,-0.008955970183639764,-0.09767589201837988,-0.08551062244108823,-0.02150128871866304,-0.004012233056575304,0.020004109623860747,-0.041667484258139355
